bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use
D1C15ABD-E7A7-442A-A5A3-05AAB6385C51,Hexacon Construction Pte Ltd,Green Mark Gold,FY12,222.97,"432 Balestier Road, #02-440 Public Mansion, Singapore 329813",329813,12,Hexacon Construction Pte Ltd,,,,,,Ally Wong Interior Pte Ltd,,-,-,-,432 Balestier Road Public Mansion #02-440 S'pore 329813 - houses the Company's Tender and QA Departments. The unit is utilized for general office use 210sqm with an average of 10 people usually in the unit.,"['Highly efficient M&E equipement (Daikin VRVIII AC T5 fluorescent lights)', 'Use of Energy Star office equipment and refrigerator with 3 ticks', 'Water fittings with WELS 3 ticks or modified low flowrates']",Office Interior
d1d67608-dd64-4556-a1ea-c28e627f3c89,EVERGREEN PRIMARY SCHOOL,Green Mark Gold,FY21,20434,31 WOODLANDS CIRCLE,738908,-,,,,,,,,CPG FACILITIES MANAGEMENT PTE LTD,-,-,-,"EVERGREEN PRIMARY SCHOOL IS LOCATED AT 31 WOODLANDS CIRCLE. SCHOOL IS A 4 AND 6 STOREY HIGH BUILDING. IT IS WELL EQUIPPED WITH FACILITIES LIKE CLASSROOMS, COMPUTER AND SCIENCE LABORATORIES, AS WELL AS, MUSIC AND DANCE STUDIOS.",['A schedule for air-conditioning is formulated to reduce unnecessary usage of AC system.2. Science Leaders are appointed to remind their peers in the class to recycle.3. Provision of recycling bins. Provision of posters to conserve water at the bins'],Institutional (School)
D1DD7BBA-B097-423F-87D5-63C0545EC3D0,Orchard Building,Green Mark Gold,FY19,13627,"1 Grange Road, Singapore 239693",239693,0,Allsland Pte Ltd,,,,,,,,-,-,-,-,['-'],Others
D1E9A6EA-7926-46FF-B9FF-F33C28BF74D9,Telin 3,Green Mark Platinum,FY17,11800,"8 Sunview Drive, Singapore 627485",627485,22,Telekomunikasi Indonesia International Pte Ltd,AWP Pte Ltd,,Meinhardt (Singapore) Pte Ltd,,,Sato Kogyo (S) Pte Ltd,Telekomunikasi Indonesia International Pte Ltd,AT Advanced Technologies Asia Pacific Pte Ltd,Turner & Townsend Pte Ltd,-,Telin-3 is a purposed built 5-storey multi-tier data centre and telecommunication hub which is strategically located in the Singapore Data Centre Park. This Uptime Institute Tier III and Tier IV certified facility is highly flexible and scalable ideal for enterprises with expansion plans in this region. Day ultimate load is 15.6MW while the Phase 1 100% load is 4.2MW.,"['Design PUE of <1.5 at 100% IT load 2. Energy efficient chilled water plant designed with system efficiency of 0.60kW/RT 3. Use of Energy Efficient LED Lightings 4. Use of efficient DRUPS system for continuous power supply 5. Use of new ASHRAE Class A1 Refrigerant R-1233z(E) 6. At least 99% potable water savings with NEWater and over 7 COC for Cooling Tower. 7. Use of WELS ""Excellent"" water fitting']",Data Centre
a02025df-2d98-4946-a465-af924e675df5,"Village Hotel Sentosa, The Outpost Hotel, The Barracks Hotel",Green Mark Gold,FY22,35748.16,"12 Artillery Avenue Singapore 099951, 2 Gunner Lane Singapore 099567",099951,-,Far East Organization,Arc Studio Architecture + Urbanism Pte Ltd,KCL Consultants Pte Ltd,Rankine&Hill (S) Pte Ltd,COEN International Pte Ltd,,Woh Hup (Pte) Ltd,,-,-,-,"Village Hotel Sentosa, The Outpost Hotel and The Barracks Hotel are three distinctive hotels within an approximately 45,000sqm site at Artillery Avenue in the Palawan area of Sentosa, adding 839 keys across three distinct experiences on Singapore's State of Fun, each catering to different segments of travellers.",['-'],Hotel
A02128CE-C72B-4031-97A2-0BB212297D98,Prive,Green Mark Gold Plus,FY11,67491.9,"31, 33, 35, 37, 39 Punggol Field, Singapore 828816, 828817, 828818, 828809, 828810",828816,19,NTUC Choice Homes Co-operative Ltd / CEL Development Pte Ltd,ADDP Architects LLP,RSP Architects Planners & Engineers (Pte) Ltd,Belmacs Pte Ltd,COEN Design International Pte Ltd,,CES Engineering & Construction Pte Ltd,ChoiceHomes Investments Pte Ltd,-,-,-,"Prive an Executive Condominium sited between Punggol Road and Punggol Field. This development comprises of 4 blocks of 17-storey apartments with a total of 680 units.
 Landscape deck with lush landscaping and water-features designed to compliment Punggol Waterfront lifestyle.","['Estimated energy savings: 4 061 171 kWh/yr; Estimated water savings: 140 298 m3/yr; RETV: 21.95 W/m2   ', 'Passive and low energy architecture with 97% of the units facing North-South orientation', 'Energy efficient 4-tick air-conditioners to be provided to all units', 'Energy efficient lighting design and use of motion sensors', 'Eco-plug to be provided to every dwelling unit', 'Attained PUB ABC (Active-Beautiful-Clean) Certification for the development']",Residential
A02FA056-A3CC-44D4-AF56-E72335C23720,Woodleigh Village Bus Interchange,Green Mark Gold Plus,FY20,4881,"At Upper Serangoon Road (Bidadari C5) Mk24 on Lot 09727V PT, 09720K PT Upper Serangoon Road (Toa Payoh Planning Area)",0,0,Land Transport Authority,MKPL Architects Pte Ltd,Alpha Consulting Engineers Pte Ltd,,China Construction (South Pacific) Development Co Pte Ltd,,Rider Levett Bucknall LLP,,-,-,-,-,['-'],
A05EDEAF-6514-4DF0-AF6C-0E662136A971,Buangkok Vale,Green Mark Gold Plus,FY12,72238.42,"Blk 987A, 987B, 987C, 988, 988A, 988B & 988C Buangkok Green",531987,19,Housing & Development Board,CESMA International Pte Ltd,Surbana International Consultants Pte Ltd,Surbana International Consultants Pte Ltd,CESMA International Pte. Ltd.,,Chip Eng Seng Contractors (1988) Pte Ltd,Surbana International Consultants Pte Ltd,-,-,-,"Hougang N9C12 is a public housing residential development consisting of 6 residential blocks ranging from 17 18 & 20 stories with a total of 699 dwelling units consisting of 2 3 and 4-room flats. The development occupies a total site area of approximately 23 000 sq.m and it is located along both Buangkok Green.
 ",['-'],Residential
A06922EB-B249-41F0-ACF9-FE8CD85C08C3,Greenwood Primary School,Green Mark Gold Plus,FY19,19651,"11 Woodlands Drive 62, Singapore 737942",737942,25,Ministry of Education,,,,,,,,-,-,-,-,['-'],
ACECC185-47C4-4AFB-8286-69A07062E542,Narada Asia Pacific Pte Ltd,Green Mark Gold,FY14,249,"Blk 9 Kaki Bukit Road 1, #02-10 Eunos Technolink",415938,14,Narada Asia Pacific Pte Ltd,,,,,,,Environmental Market Solutions Inc.,-,-,-,"Narada Asia Pacific Pte Ltd is a global leader in stored energy solutions for industrial applications. Part of its green efforts is to improve the quality of life and to reduce the overall impact of the built environment on its surroundings.
To increase the efficiency in the way it uses resources such as energy water and materials as well as to create a healthy productive and safe environmental for employees Narada has gone for the Green Mark certification and achieved a Gold rating. Narada continally aims to cultivate green practices in the workplace and to educate its staff to adopt such habits as a lifestyle.","['Al light fittings in the office used are LED', 'Extensive use of energy efficient office equipment', 'Intelligent eye technology for air-conditioning', 'Substantial number of potted plants in office area']",Office Interior
ACF50FC9-1FE5-4E76-8856-BF1E0AD10BC8,STT Defu,Green Mark Platinum,FY16,13965.07,"21 Defu Avenue 1, Singapore 539539",539539,19,STT Singapore DC Pte Ltd,BK Consulting Engineers Pte Ltd,BK Consulting Engineers Pte Ltd,Plan One Engineering Services,,,Acme Associates Pte Ltd,Building System & Diagnostics Pte Ltd,HurleyPalmerFlatt Pte Ltd,Acme Associates Pte Ltd,-,STT Defu is a flagship development of ST Telemedia Global Data Centres (STT GDC) a wholly owned subsidiary of Singapore Technologies Telemedia (ST Telemedia) in Singapore. The five-storey facility is a state-of-the-art carrier neutral data centre offering a full suite of best-in-class highly scalable and flexible data centre services. Strategically located in the eastern part of Singapore and in close proximity to a cluster of mature data centres STT Defu is built with the highest Tier III industry standards where the cooling and electrical infrastructure are designed to have 2N System environmental standards accreditation and other certifications such as LEED Uptime Tier III BCA-IDA Green Mark Platinum SS564 and ISO 270001.,['Designed to minimize East-West orientated facades to reduce direct heat gain2. Energy efficient chilled water plant is designed and installed with an average system efficiency of 0.48 kW/RT3. All internal areas are fitted with energy efficient LED lightings and occupancy sensors are installed to control the lightings of data centre halls toilets and staircases when they are not in use4. Energy performance of all M&E systems is being monitored continuously through the Customized Data Centre Infrastructure Management System (DCIM)5. Water is conserved through the use of PUB WELS water efficient fittings6. Extensive use of environmentally friendly construction materials such as Green Concrete Recycled Concrete Aggregates (RCA) and Washed Copper Slag (WCS)7. Extensive use of environmentally friendly architectural products'],
acfa7264-2475-4a0c-ace2-027f09a906b1,Tampines Concourse,Green Mark Gold Plus,FY22,11520,"11 Tampines Concourse, Singapore 528729",528729,-,Glades Properties Pte Ltd,,,,,,,CBM Pte Ltd,CBM Solutions Pte Ltd,,-,"Tampines Concourse is a 3-storey single block office building with an open space carpark next to the building. It occupies a total GFA of 11,520 sqm. The building is cooled using VRV air-conditioning system with air-conditioned area of 10,260 sqm. It is located at the central of Tampines.",['-'],Office
AD0FC7F9-0924-4036-803A-EFC25AE02F96,Khaya & Angsana Residential Colleges (now Residential College 4 and College of Alice and Peter Tan),Green Mark Gold Plus,FY12,38124.2,"8 College Avenue East, Singapore 138615; and6 College Avenue East, Singapore 138614",138614,5,National University of Singapore,DP Architects Pte Ltd,Beca Carter Hollings & Ferner Pte Ltd,Beca Carter Hollings & Ferner Pte Ltd,Sitetectonix Pte Ltd,,Guan Ho Construction Co. Pte Ltd,Arup Singapore Pte Ltd,Bo Steiber Lighting Design,Arup Singapore Pte Ltd,-,-,['-'],Institutional (School)
AD1B6FAD-C8AF-46A3-BDFE-01F7A9CE38C2,The Rutherford & Oasis,Green Mark Certified,FY19,27217.4,"87 & 89 Science Park Drive, Singapore Science Park I, Singapore 118261 /118260",118261,-,HSBC Institutional Trust Services (S) Ltd as Trustee of Ascendas Reit,,,,,,,,-,-,-,-,['-'],
AD3316F8-3F34-4B54-B1FD-C50CCEE533FE,North Bridge Centre,Green Mark Certified,FY12,9163.85,"420 North Bridge Road, Singapore 188727",188727,7,The Management Corporation Strata Title Plan No. 3329,Archibond Architects,,Com Consultants Pte Ltd,,,,G-Energy Global Pte Ltd,-,-,-,6-storey office & retail building with basement carpark at 420 North Bridge Road. GFA: 8797.467m2. Site area: 1197.274m2.,"['Energy-efficient chiller plant (proposed replacement work to achieve system efficiency of 0.7 kW/ton system efficiency)', 'All lighting in common areas will be changed to energy efficient lighting T5', 'PUB Water Efficient Building certificate']",Retail
AD443872-CC03-4E94-A2B8-E1F9F3A1EE71,Senja Ridges,Green Mark Gold Plus,FY19,33153.99,Block 638A,671638,23,Housing and Development Board,CSYA Pte Ltd,Beca Carter Hollings & Ferner (S.E.Asia) Pte Ltd,,Greatearth Corporation Pte Ltd,,Faithful+Gould Pte Limited,,-,-,-,-,['-'],Office
AD4484ED-E598-4F72-BECB-978C979FB29C,Telok Blangah Hill Park,Green Mark Certified,FY15,0,Telok Blangah Green,109178,4,National Parks Board,,,,,,Summer Pond & Landscaping Pte Ltd,,-,-,-,The park is part of the Southern Ridges a 10km chain of green spaces that connects HortPark Mount Faber Park Kent Ridge Park and Labrador Nature Reserve. Interesting features includes the Alexandra Arch Forest Walk Terrace Garden the Alkaff Mansion Forest of Giants and the Singing Forest Community.,['In order to ensure efficient use of materials water and energy various monitoring systems are in place such as * monthly wastes generation and handling cost * monthly water and energy consumption * monthly records of metered data of key building services and energy usage of end users * water leakage inspection periodic check Recycling initiatives and programmes include the recycling of horticulture wastes as compost ensuring recycle bins are available throughout the park incorporating the sorting of visitor rubbish in the maintenance contract and incorporating recycling requirements in park usage application. Companies organizing events in the park are encouraged to adopt recycling. Measures introduced to enhance water and energy efficiency includes installing water regulators for all toilets structure such as shelters and toilet are naturally ventilated the use of efficient lightings and the use of motion sensors in toilets'],Park
AD44CC0D-D8CB-4475-B41F-EFD13FC3B961,Fernvale Primary School,Green Mark Gold,FY20,17989,"No. 1 Fernvale Lane, Singapore 797701",797701,-,Fernvale Primary School,,,,,,,,-,-,-,-,['-'],Institutional
AD7E58CF-26EC-4EAB-94FC-495348FBF411,River Safari,Green Mark Platinum,FY12,0,"80 Mandai Lake Road, Singapore 729826",729826,25,Singapore Zoological Gardens,Singapore Zoological Gardens,,,,,Singapore Zoological Gardens,,-,-,-,-,['-'],Park
AD7FB711-8B58-475F-8D5B-01C0DAA5FB75,The Interlace,Green Mark Gold Plus,FY10,169571.09,180 - 226 Depot Road,109684,4,"Ankerite (Pte) Ltd (Jointly developed by CapitaLand with two other shareholders, including Hotel Properties Limited)",RSP Architects Planners & Engineers (Pte) Ltd,,,ICN Design International Pte Ltd,,,Lighting Planners Associates (S) Pte Ltd,Arup International Consultants (Shanghai) Co Ltd,Acviron Acoustics Consultant Pte Ltd,-,"Condominium Housing Development (Total 1040 units) comprising thirty-one apartment blocks each six storeys tall which are stacked in a hexagonal arrangement  with 24 storeys with Commercial use at 1st storey of one block and carpark facilities at Basement and 1st Storey. Location: Alexandra/Depot Road
 ","['    Building envelope design with deep overhanging balcony/planter for sun shading and orientation of blocks to minimise west facing facades', ' Extensive use of natural ventilation and daylighting by creating a 20% opening at the basement carpark', ' Photovoltaic cells at roof tops to generate renewable energy', ' Extensive green roof terraces and landscaping']",Residential
AD84F532-2591-4E41-8292-A86D42E7DA54,Ocean Financial Centre (1st Re-certification),Green Mark Platinum,FY16,95922,"10 Collyer Quay, Singapore 049315",49315,1,Keppel Land Keppel REIT,,,,,,,G-Energy Global Pte Ltd,Keppel REIT Property Management Pte Ltd,G-Energy Global Pte Ltd,-,The Ocean Financial Centre is strategically located at 10 Collyer Quay with a gross floor area (GFA) of 95 922 m2.The 43-storey building consists of mainly office spaces and offers food and beverages on the ground and basement level. The same basement level also serves as a pedestrian link way to the Raffles MRT station. Standing above the public pedestrian link way there is a 7-storey above ground multi-storey tenants' car park block and a basement car park for visitors.,['ETTV of 43.55 W/m2 with the use of triple-glazed low-emissivity glass2. Hybrid chilled water system3. One of the Largest Roof Solar Panel System as renewable energy source (75.04 kWp)4. Efficient Vertical System (Regenerative drive system coupled with VVVF feature elevators escalator with motion sensors)5. Effective Water Conservation Strategy (Water Efficient Fittings Rain water harvesting water usage & leak detection system and collection of condensate water)6. Extensive Green Wall and Roof Terraces7. Paper Recycling Chute System'],Commercial
AD8662DC-6760-4CF9-93D8-4CF5695DFB44,PacificLight Power Plant Jurong Island,Green Mark Certified,FY18,14132.6,"47 Jurong Island Highway, Singapore 627626",627626,22,PacificLight Power Pte Ltd,,,,,,,,-,-,-,-,['-'],Commercial
AD8E96C6-1CD4-4C75-975F-DC9DB9337087,Marina Bay Cruise Centre Singapore,Green Mark Gold,FY19,29873.9,"61 Marina Coastal Drive, Singapore 018947",018947,1,Singapore Tourism Board,,,,,,,,-,-,-,-,['-'],Commercial
AD97BBC5-EF48-406D-A454-039BAAC353EF,Yew Tee Community Club,Green Mark Gold Plus,FY20,7687.52,"20 Choa Chu Kang Street 52, Singapore 689286",689286,-,People's Association,,,,,,,,-,-,-,-,['-'],Others
ADCFEFBB-6D72-4277-8A6F-9AE6C69A137D,Fusionopolis 1 @ one-north,Green Mark Gold Plus,FY13,120383,"1 Fusionopolis Way, Singapore 138632.",138632,5,JTC Corporation,,,,,,,CPG Facilities Management Pte Ltd,UGL Services Premas Operations Limited,UGL Services Premas Operations Limited,-,Fusionopolis 1 @ one-north is a research and development complex consisting of 3 blocks: Symbiosis (22 storeys) Connexis North (24 storeys) and Connexis South (21 storeys). It houses various research organizations retail and offices.,"['Fusionopolis1 @ one-north is using District Cooling System (DCS). Building Automation System (BAS) is available to facilitate monitoring and trend logging of chilled water secondary pumping system efficiency and air side temperature. Provision of variable speed controls for all secondary chilled water pumps are available', 'Automatic control devices are used to regulate outdoor air flow rate to maintain the concentration of Carbon Dioxide (CO2)', 'Total of 34% improvement in air distribution system efficiency', 'Use of energy-saving lamps at landlord common areas and tenanted areas (e.g. PLC lamps T5 fluorescent lamps)', 'Carbon Monoxide (CO) monitoring system for control of car park mechanical ventilation fans', 'Lifts and escalators with AC variable voltage and variable frequency (VVVF) motor drive and sleep mode features. Operations of the escalators are optimized with the installation of passenger movement sensors. The sensors will activate the escalators when there are approaching passengers which is particularly useful in conserving energy during the off-peak periods', 'Use of energy efficient features in Fusionopolis 1 @ one-north:- Occupancy sensors are installed in all toilets and sky bridges to reduce energy consumption usage', 'All common toilets water efficient fittings including basin taps sink taps shower taps and urinals are adopting “Excellent” Water Efficiency Labeling Scheme (WELS) ratings. Fusionopolis 1 @ one-north was also awarded by PUB Water efficient building certificate in June 2009 for running a Water Efficient Building']",Mixed Development
ADE5C094-EC84-4619-971D-B03DBEC4899D,Nanyang Technological University Hall of Residence 6,Green Mark Platinum,FY16,12775,"21 Lien Ying Chow Drive, Singapore 637296",637296,22,Nanyang Technological University,,,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,,,,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,-,Nanyang Technological University,-,Located at 21 Lien Ying Chow Drive Hall of Residence 6 comprises of 4 accommodation blocks each at 4 storeys high with total of 280 units for the undergraduate students. The hall houses facilities such as TV lounges pantries laundry rooms etc.,['Extensive use of LED lighting2. Certified PUB Water Efficient Building for all accommodation blocks3. Naturally ventilated car park corridors and staircases4. Use of motion sensors at half landings of staircases common toilets and amenity rooms5. Provision of heat pumps to common toilets6. Use of non-potable water for landscape irrigation7. Use of water efficient cleaning equipment with flow rate of less than 8.5 l/min'],Residential
ADEE7A02-7316-4F74-949C-B1BEA5062151,General Motors International Singapore,Green Mark Gold,FY15,2578,"50 Collyer Quay, L13 OUE Bayfront Singapore 049321",49321,1,General Motors Singapore,,,Hurley Palmer Flatt,,,,HBO+EMTB,Facility Link ,Jones Lang LaSalle ,-,General Motors is a multinational company that continues to develop innovative technologies to shape the future of the automotive industry. The company views sustainability as a business approach take creates long term stakeholder value. Sustainability is a value proposition that takes into consideration environmental social and economic opportunities and supports the long-term success of the Company. It is an approach that is executed by every function at every level of the company.,['Hot-desking concept implemented office wide to encourage open flexible and maximal space usage 2. Energy efficient LED and T5 fluorescent light fittings served by high frequency ballasts that improve workplace lighting quality 3. Indoor greenery with planted areas spanning 2% of total office space to create a more conducive office environment'],Office Interior
AE0204DB-4D6B-47D9-A4F3-0709B1B8DCCB,Graduate Hall 2 Nanyang Technological University,Green Mark Gold Plus,FY12,25156.47,48 Nanyang Crescent,637121,22,Nanyang Technological University,CPG Consultants Pte Ltd,CPG Consultants Pte Ltd,CPG Consultants Pte Ltd,,,Welltech Construction Pte Ltd,,-,-,-," Situated along Nanyang Crescent the new Graduate Hall is in the vicinity of the existing Graduate Hall and  Hall of Residence 11.
When completed the new Graduate Hall building will provide 556 numbers of single rooms 128 numbers of double rooms and 10 numbers of apartment units. Common facilities like function room meeting room laundry and pantry are also provided.","['Estimated energy savings: 558 523 kWh/yr; Estimated water savings: 21 056.33 m3/yr', 'Heat pump for water heating requirement', 'All air-conditioning units are 4 -ticks', 'Use of green label materials for internal partition wall', 'Intensive greenery provision']",Institutional (School)
AE12D081-1D85-4639-8DDD-9313BD1B76F3,Clementi Primary School,Green Mark Gold,FY20,20655.45,"8 Clementi Avenue 3, Singapore 129903",129903,5,Ministry of Education,,,,,,,,-,-,-,-,['-'],Institutional (School)
AE220CC6-9210-4B1F-92C8-E58EF738DD6B,Keppel Capital,Green Mark Platinum,FY18,1933,"230 Victoria Street, #05-08 Bugis Junction Towers, Singapore 188024",188024,7,Keppel Capital International Pte Ltd,,J. Roger Preston (S) Pte Ltd,,Tarkus Interiors Pte Ltd,,,,-,-,-,-,['-'],Office
AE2FA878-BCE6-4E1D-880A-DA64E98535AC,Alkaff CourtView and Alkaff LakeView,Green Mark Gold Plus,FY18,217338,Upper Serangoon Road,347695,34,Housing & Development Board,MKPL Architects Pte Ltd,Alpha Consulting Engineers Pte Ltd,,Rich Construction Company Pte Ltd,,"Davis Langdon KPK, An AECOM Company",,-,-,-,-,['-'],Residential
AE3D9840-0FC4-4C6D-9AD3-FA4F9F4B325C,3 Tuas Ave 2,Green Mark Gold,FY20,24789,"3 Tuas Avenue 2, Singapore 639443",639443,22,AIMS AMP Capital Industrial Reit,Latitude Architects Pte Ltd,HPX Consulting Engineers,,Precise Development Pte Ltd,,Davis Langdon KPK (Singapore) Pte Ltd,,-,-,-,-,['-'],Industrial
AE438BB3-4404-41EE-BA01-5585AF1F9C1F,Goldbell Towers,Green Mark Gold,FY20,17815.08,"47 Scotts Road, Singapore 228233",228233,-,Chua Chuan Leong Contractors Pte Ltd,,,,,,,,-,-,-,-,['-'],Commercial
AE51577B-7060-4D96-BFA2-83126C795273,DBS Tampines One Branch,Green Mark Gold,FY18,307,"10 Tampines Central 1, #03-08/09, Singapore 529536",529536,18,DBS at Tampines One,,Bescon Consulting Engineers Pte,,Spacelogic Pte Ltd,,,,-,-,-,-,['-'],Retail (Tenant)
AE5AAB83-C3C5-4CA0-9F60-1EA8F90CE464,Ngee Ann Polytechnic Block 58,Green Mark Platinum,FY13,12573,"535 Clementi Road, Singapore 599489",599489,21,Ngee Ann Polytechnic,DP Architects Pte Ltd,Beca Carter Hollings & Ferner (SE Asia) Pte Ltd,Beca Carter Hollings & Ferner (SE Asia) Pte Ltd,Ong & Ong Pte Ltd,,Kwan Yong Construction,,-,-,-,"Ngee Ann Polytechnic Campus expansion involves Additions & Alterations to the existing food court -Makan Place.
The new 9 storeyed 13 444 m2 GFA Blk 51 is a landmark building with its unique form offering various student facilities including an open interactive space at the level 3 landscape deck.
Contemporary building envelope design with a metal screen façade also serves as a sustainable building design feature optimizing daylight and natural ventilation in the interior spaces.","['Efficient water-cooled air-conditioning system with system efficiency of 0.61 KW/Ton', 'Computational Fluid Dynamics (CFD) simulations were carried out to achieve efficient natural ventilation', 'Efficient lighting design by use of LED T5 lighting and the provision of motion sensors in toilets and staircases', 'Eco deck – green interactive space to reduce urban heat gain', 'Non chemical water treatment system in cooling tower', 'Non chemical termite treatment system', 'UV light emitters for all AHUs']",Institutional (School)
AE61EAB8-7146-479F-9E21-61E8DDC12E1C,iNz Residence,Green Mark Gold Plus,FY18,54074.13,"60, 62, 64, 66, 68, 70, 72, 74, 76, 78 Choa Chu Kang Avenue 5, Singapore 688191 - 688200",688191,23,QINGJIAN REALTY (CHOA CHU KANG) PTE LTD,ADDP ARCHITECS LLP,UNITED PROJECT CONSULTANTS PTE LTD,,Qingjian International (South Pacific) Development Group Co Pte Ltd,,Arcadis Singapore Pte Ltd,,-,-,-,-,['-'],Office
AE6F3F69-DAAD-495F-BAB2-BBBFDF7D69CC,City Developments Limited,Green Mark Gold Plus,FY15,493,180 Kitchener Road #B2-29 City Square Mall Singapore 208539,208539,8,City Developments Limited,,,,,,CBM Pte Ltd,SETSCO Services Pte Ltd,-,-,-,City Square Mall is located at the junction of Serangoon and Kitchener Road and it is connected to Farrer Park MRT station. The Mall is owned and managed by City Developments Limited and it is the first eco-mall in Singapore. The Mall has around 200 tenants to cater the lifestyle needs for shoppers from different category and offer the perfect setting for the community to meet shop and play while acquiring an eco-learning experience.,"['Energy efficient LED and T5 lighting for office with dimmer control at meeting rooms', 'Motion sensors at pantry compactors and BMS areas', 'Energy efficient office equipment with Energy Star label', 'Sustainable procurement policy with extensive use of environmentally friendly office products', 'Timer control for air-conditioning and lights']",Office Interior
AE79F0D4-880E-4B75-BC5A-CEEC919BA443,Aperia,Green Mark Platinum,FY14,86745,"8 Kallang Avenue, Singapore 339509 10 Kallang Avenue, Singapore 339510 12 Kallang Avenue, Singapore 339511",339509,12,PLC 8 Development Pte Ltd,ADDP Architects LLP,TCSin & Associates,Beca Carter Hollings & Ferner (S.E.Asia) Pte Ltd,Earthscape Concepts Pte Ltd,,Soil-build (Pte) Ltd,Aurecon Singapore (Pte) Ltd,-,-,-,"APERIA is sited at the gateway leading to Kallang ipark a unique industrial area in a prime location at the fringe of CBD.
The design aims to provide for an urban industrial community that is connected and integrated with the surrounding fabric serving as a landmark place.
The development comprises of 2 towers standing at 14 & 17 Storeys with a 3 / 4 -storey Podium for car parking shops and business 1 activities.
The design focuses on an integrated green design approach which incorporates passive design and efficient active system design to achieve a green and sustainable work and play environment while simultaneously creating a landmark gateway to Kallang ipark.","[' Estimated energy savings:8 687 925 kWh/yr; Estimated water savings:12 118 m3/yr', ' RETV/ETTV (w/m2): 35.51W/m2', ' Mainly North South Oriented with minimal East/West Vision glazing and use of high performance glazing to minimize Heat Gain', ' Extensive greeneries and sky gardens reduces heat island effect and provides relaxing breakout spaces for occupants', ' Use of skylight allows for natural day lighting into Retail Mall Atrium and Pedestrian though Block Link', ' Efficient Chiller plant systems with efficiency of 0.6kW/ton', ' Provision of 60m3 rainwater harvesting tank for irrigation and recovery of air-conditioning condensate for cooling tower make-up water usage', ' Use of UVC-emitters for AHUs low VOC paint and passive wrap around dehumidification heat pipes to improve Indoor Air Quality', ' Implementing Green Lease for tenants to ensure building’s design intent is maintained and adhered to during operation']",Mixed Development
AE86DC7F-75A8-4B31-AC5A-CB7A79BD0C84,"Block 390, 390A, 391 and 392 Tampines Avenue 7",Green Mark Gold,FY11,0,"390 TAMPINES AVENUE 7, HDB-TAMPINES",520390,18,Tampines Town Council / Housing & Development Board,,,,,,,EM Services Pte Ltd,-,-,-,Block 390A 390 391 392 Tampines Ave 7. Three blocks of 12 storey HDB residential unit and a block of 4 storey multistory car park.,"['Solar panels with 115kWp power generation', 'Energy efficient lighting with high frequency ballast', 'Lifts equipped with VVVF and sleep mode']",Public Housing
AE9A47A7-1DC1-49F8-A392-B492B732D4E6,Choa Chu Kang N8C2,Green Mark Gold Plus,FY17,155817.09,Choa Chu Kang Ave 5 / Keat Hong Close,683803,23,Housing Development Board,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,,Chiu Teng Construction CO Pte Ltd,,-,-,-,PROPOSED PUBLIC HOUSING DEVELOPMENT COMPRISING 10 BLKS OF 14/15/16/17/19-STY RESIDENTIAL BLDGS (TOTAL 1143 UNITS) EATING HOUSE / SHOPS/ MINI-MART MSCP ESS PRECINCT PAVILLIONS COMMUNITY FACILITIES & N'HOOD PARK,['Provision of water efficient fitting to all residential units 2 Use low VOC paint for internal to all blocks 3 Provision of internal and external cloths drying racks 4 Using Ferrolite wall for internal partition in the residential units 5 Extensive use of LED lightings throughout the entire development'],Residential
AEC93E9A-DE18-4818-96E7-E036D2594A89,Urban Resort Condominium,Green Mark Gold,FY08,14890.12,"32, Cairnhill Road, Singapore 229657",229657,9,,Kerry Hill Architects,,,ICN Design International,,,,-,-,-,A condominium residential development comprising 1 block of 18 storeys and 1 block of 20 storey with basement carpark swimming pool at 32 & 32A Cairnhill Road.,"['Use of motion sensors and photo sensors at lift lobbies and clubhouse changing room', 'Use of energy efficient water heater with heat elevator', 'Use of LED lighting for landscape and bathrooms night lights']",Residential
AED77562-3266-4348-8485-1E60CAFA04E5,POSB West Coast Branch,Green Mark Certified,FY16,23,"2 Clementi West Street 2, #01-06, West Coast Community Centre, S(129605)",129605,5,DBS Bank Ltd,,,,,,,West Coast Community Centre,Jones Lang LaSalle Property Consultants Pte Ltd,SPACElogic Pte Ltd,-,This single-story 23 sqm retail banking branch is located in the West Coast Community Centre. It offers consumer banking services to customers mainly serving the community in the area.,['High-efficiency lighting with 12.3 W/m2 lighting power budget2. Multi-zoned lighting that enables flexible and non-wasteful lighting operation3. Installed high efficiency VRV system for air-conditioning'],Retail
