bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use,building_use_manual,main_category,main_category_grouped
C94FB5D8-0AE0-4FBD-A7E8-0B1BE489A8E3,Unilever Asia Private Limited,Green Mark Platinum,FY15,13377,"20 Pasir Panjang Road, #03-21/24 to #08-21/24 Mapletree Business City, Singapore 117439",117439,5,Unilever Asia Private Limited,,,,,,,Johnson Controls Pte Ltd,-,AECOM Singapore Pte Ltd,-,Unilever in Singapore is located in Mapletree Business City (Green Mark Platinum Building) along Pasir Panjang road. The Unilever office occupies 6 levels in the 20 East building with a total floor area of 13 303 m2.,"[' Motion sensors in meeting rooms are able to sense space use and activate lights “on” accordingly.\\', ' LED desk lights installed on each work desk allow individuals to have greater controllability of the lighting system', ' Water-saving faucets and fittings are WELS rated to reduce water consumption', ' Most products are environmental friendly products and/or SGLS certified such as printing paper', ' Green walls and various varieties of potted plants help achieve the right blend of office workspace and indoor green space', ' The open space office layout encourages flexible and maximal space usage', ' The video conferencing system helps to reduce travel and carbon emission']",Commercial,['office/commercial'],"['smart & healthy building', 'smart & healthy building', 'smart & healthy building', 'resource stewardship', 'sustainable management', 'resource stewardship', 'resource stewardship', 'sustainable management', 'sustainable management']","['resource stewardship', 'sustainable management', 'smart & healthy building']"
C978E1D2-FBCD-43D5-898F-384D6F39EBD1,North Spine (1st Re-certification),Green Mark Platinum,FY16,60611,"50 Nanyang Avenue, Singapore 639798",639798,22,Nanyang Technological University,,,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,,,,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,-,Nanyang Technological University,-,North Spine is a 6-storey building which connects the various schools and administration blocks. The facility of 60 611 m2 GFA contains classrooms and staff offices meeting the academic and research needs of the school.,['Efficient water cooled chiller plant2. Extensive use of LED lighting and use of renewable energy (solar PV)3. Certified PUB Water Efficient Building4. Naturally ventilated car park5. Motion sensors at all toilets and staircases6. Water sub-metering linked to BMS for leak detection system7. Lifts with AC VVVF and sleep mode'],Institutional,"['office/commercial', 'educational/research']","['building energy performance', 'building energy performance', 'building energy performance', 'building energy performance', 'building energy performance', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'smart & healthy building', 'smart & healthy building', 'smart & healthy building']","['building energy performance', 'smart & healthy building', 'resource stewardship']"
C9BD57B1-2DAF-4110-9705-C827F48102DB,Jurong Point 2,Green Mark Gold,FY11,43559.99,"1 Jurong West Central 2, #03-07, Jurong Point Shopping Centre, Singapore 648886",648886,22,Prime Point Realty Development Pte Ltd,,,,,,,United Premas Limited,United Premas Limited,Starmall Property Management Pte Ltd,-,A mixed-use development comprising a 4-storey commercial podium with C & C1 space and an integrated bus interchange 12 blocks of apartments from 5th storey to 16th storey and 3 levels of basement carparks (Note: Only the 4-storey of commercial podium is applicable for the Green Mark),"['Estimated energy savings: 2 587 768 kWh/yr; Estimated water savings: 96 m3/yr;', 'Low-E laminated glass façade', 'Use of jet fans in the car park', 'Carpark guidance system', 'Installation of capacitor banks']",Retail,"['residential', 'office/commercial', 'government/security']",['resource stewardship'],['resource stewardship']
C9D8CE70-4499-4677-8618-98A5313E02A7,Bukit Panjang Community Club,Green Mark Gold Plus,FY17,5035,"8 Pending Road, Singapore 678295",678295,23,Peoplesâ€™ Association,,,,,,,SMM Jurong Pte Ltd,-,Dr John Min,-,Bukit Panjang CC provides a focal point for community needs to be addressed through classes activities and interest groups. We are a 4 storey structure with a gross floor area of 5 035m2. Through our grassroots organizations and volunteers we aim to reach out to every household in Bukit Panjang heartlands to promote active recycling and conservation of resources.,['Photo Voltaic System 2. Green Wall 3. Energy efficient Air-conditioning 4. Energy efficient Lighting 5. Green initiatives including active recycling and other management policies'],Institutional,['recreational/culture'],"['sustainable management', 'sustainable management', 'resource stewardship', 'resource stewardship']","['sustainable management', 'resource stewardship']"
C9EEC233-2BB4-4448-989F-699957E5D0FC,"DUO Tower and DUO Galleria, Mixed-Use Development at Ophir-Rochor, Singapore (Commercial)",Green Mark Platinum,FY13,71715,"3 Fraser Street, Singapore 189352; 7 Fraser Street, Singapore 189356",189352,7,M+S Pte. Ltd / Ophir-Rochor Commercial Pte. Ltd / Ophir-Rochor Hotel Pte. Ltd / Ophir-Rochor Residential Pte. Ltd.,Buro Ole Scheeren Limited / DP Architects Pte Ltd,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,Coen Design International Pte Ltd,,,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,International Lighting Architecture Bureau Pte Ltd,Coen Design International Pte Ltd,-,This building consists of a 20-storey office with 3 storeys of retail outlets integrated in a 40-storey commercial tower overseeing commercial and historical districts located at Ophir-Rochor Road. Extensive tropical greenery can be found at ground level and sky terraces are symbiotically growing on the uniquely carved design tower.,"['Hexagonal façade design with double glazed low-e glass', 'Low flow- High delta T Chilled Water Plant System', 'Heat Pipe to recover energy from toilet exhaust air to PAHU', 'Lushly green surroundings with 100% landscape replacement', 'Carpark Guidance System', 'Rainwater harvesting system coupled with siphonic rainwater drainage piping used for irrigation', 'Auto-condenser tube cleaning system for chillers']",Others,['office/commercial'],"['smart & healthy building', 'building energy performance', 'smart & healthy building', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'resource stewardship', 'resource stewardship', 'smart & healthy building']","['building energy performance', 'sustainable management', 'smart & healthy building', 'resource stewardship']"
cab29d06-ff74-4e34-bd9a-042f3f98658a,JTC Eating House at 1 Shipyard Crescent,Green Mark Certified,FY21,1063,"1 Shipyard Crescent, Singapore 627842",627842,22,JTC Corporation,,,BESCON Consulting Engineers Pte Ltd,,,,JTC Corporation,Building System & Diagnostics Pte Ltd,-,-,Proposed Redecoration and Refurbishment Works to A 2- Storey Eating House And A Bin Centre on Lot 03620N Mk 07 At 1 Shipyard Crescent,"['Use of efficient mechanical ventilation achieving 96% improvement as compared to the baseline', 'Extensive use of energy efficient lightings achieving at least 46% energy savings as compared to the baseline', 'Installation of water fittings with WELS â€œ3-ticksâ€\x9d']",Commercial,['industrial'],"['building energy performance', 'building energy performance', 'resource stewardship', 'resource stewardship']","['building energy performance', 'resource stewardship']"
CAF7E0FF-4004-4953-94A7-7614B9270220,The Association of Banks in Singapore,Green Mark Certified,FY17,485,"10 Shenton Way, #12-08 MAS Building, Singapore 079117",-,2,The Association of Banks in Singapore,,,One Asia Consultants Pte Ltd,,,Imajin Pte Ltd / Interni Construction Enterprise Pte Ltd,Imajin Pte Ltd / Interni Construction Enterprise Pte Ltd,Sol Luminaire Pte Ltd,Building System & Diagnostics Pte Ltd,-,The Association of Banks in Singapore (ABS) is a non-profit organization that represents the interests of the commercial and investment banking community in Singapore. ABS has been a tenant of MAS building for many years and has recently decided to expand the office. ABS has decided to pursue Green Mark certification in order to contribute to a â€œgreenerâ€ environment be it in design construction or operation.,['Use of 85% office IT Equipment with Energy Star Label2. Use of efficient lighting to achieve >40% savings from SS5303. Implementation of sustainable procurement policy to â€œgreenâ€\x9d the internal procurement process'],Commercial,"['recreational/culture', 'office/commercial']","['sustainable management', 'sustainable management', 'sustainable management']",['sustainable management']
cb0180a3-34e6-4216-b6e4-5b3bd3d80fcf,Buangkok Bus Interchange,Green Mark Gold Plus,FY21,3353,11 Sengkang Central,544575,19,Siena Residential Development Pte. Ltd. and Siena Trustee Pte. Ltd. (as Trustee-Manager of Siena Commercial Trust) (A Joint-Venture between CapitaLand Limited and City Developments Limited) / Land Transport Authority,SAA Architects Pte. Ltd.,Mott Macdonald Singapore Pte. Ltd.,Belmacs Pte. Ltd.,Coen Design International Pte. Ltd.,,China Construction (South Pacific) Development Co Pte. Ltd.,,Atelier Ten (Asia) Pte. Ltd.,-,-,"Proposed Mixed-Use Commercial & Residential Development comprising of a 3-storey Podium Block consisting of Retail, Commercial, Community Club, Hawker Centre, Bus Interchange and Communal Facilities with 1 Basement of Retail and Carpark and 9 Blocks of 8/9/10-storey Residential Development above (680 Units)","['High green plot ratio to minimise urban heat island effect, while providing areas of respite for the patrons', 'High indoor air quality experience for commuters and bus captains at the Bus Bay area, achieved through pollutant dispersal CFD analysis', 'Use of environmentally friendly and sustainable materials certified by the Singapore Green Labelling Scheme', 'Use of energy efficient air-conditioning system with Central Plant Efficiency of 0.638 kW/RT', 'Use of energy efficient lighting design to achieve more than 40% savings']",Others,"['residential', 'recreational/culture', 'office/commercial', 'government/security']","['sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'building energy performance', 'building energy performance']","['sustainable management', 'building energy performance']"
CB40A254-2A3B-4221-ADBD-029177F6D147,MediaCorp (MSCP),Green Mark Gold,FY13,14314,"Caldecott Broadcast Centre, Andrew Road, Singapore 299939",299939,11,MediaCorp Pte Ltd,,,,,,,MediaCorp Pte Ltd,UGL Services Premas Operations Limited,UGL Services Premas Operations Limited,-,A 9-storey building consisting of car park theatre and offices located at Caldecott Broadcast Center Andrew Road.,"['Central chilled water system using efficient chillers and variable speed drives for control of pumps and cooling towers', 'Recycling facilities are available in common areas and offices', 'Car park uses photosensors which turn off lighting during day time', 'Ultraviolet (UV) emitters are installed in Air Handling Units (AHU) for better indoor air quality', 'Use of water efficient basin / bib taps for common toilets ']",Institutional,"['recreational/culture', 'office/commercial']","['building energy performance', 'resource stewardship', 'smart & healthy building', 'resource stewardship', 'resource stewardship', 'building energy performance', 'building energy performance', 'smart & healthy building', 'smart & healthy building', 'resource stewardship', 'resource stewardship']","['building energy performance', 'smart & healthy building', 'resource stewardship']"
CB6D0302-4912-423C-AF44-5837C2428E57,EASTech,Green Mark Certified,FY17,60481,"3016 Bedok North Avenue 4, Singapore 489947",489947,16,Housing And Development Board,,,,,,,Yeo Hock Heng (HDB),EMSI Singapore Pte Ltd,EMSI Singapore Pte Ltd,-,EASTech is an 8-storey industrial complex located at 3016 Bedok North Avenue 4 489947 in District 16. It owned by HDB and rented out on 1 2 or 3 year fixed term tenancy for Clean and Light use. There are a total of 251 units (typical unit size is 150 m2) with a total GFA of 60 481 m2. EASTech is well served by public transportation network such as Tanah Merah MRT Station (EW4) and Simei MRT Station (EW3) close by as well as walking distance to bus stops (opposite of Changi General Hospital â€“ 96281 at Changi General Hospital â€“ 96289 and at SBS Transit Bedok Bus Park â€“ 84591).,['79.4% natural ventilation for the whole building. 2. 80.4 % improvement compared with lighting power budget baseline. 3. Waste sorting collecting quantifying monitoring and recycling'],Industrial,"['residential', 'recreational/culture', 'office/commercial', 'industrial', 'hospital/clinic']","['building energy performance', 'building energy performance', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship']","['building energy performance', 'resource stewardship']"
CB6F1EA6-4BF1-4356-92D6-7E4212AC1291,Ministry of Health Proposed Development of Ang Mo Kio Polyclinic and Senior Care Centre,Green Mark Platinum,FY17,8750,"21 Ang Mo Kio Avenue Central 2, Singapore 569666",569666,20,Ministry of Health/MOH Holdings,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,Surbana Jurong Consultants Pte Ltd,,HP Construction and Engineering Pte,,-,-,-,Ang Mo Kio Polyclinic and Senior Care Centre is a 6-storeys high building with a single level of basement carpark. It has an estimated GFA of 8 750m2 and is located on Ang Mo Kio Central 2 with its main faÃ§ade fronting Ang Mo Kio Ave 6. It is an integrated building consisting of primary medical facilities of a polyclinic and a seniors care centre to meet the needs of the residents of Ang Mo Kio.,['Estimated energy savings: 808 483kWh/yr; Estimated water savings: 8 628m3; ETTV: 35.07w/m22. Energy efficient chiller systems with efficiency of 0.503kW/RT3. Usage of motion sensors for common lighting areas4. Lifts with VVVF sleep mode and regenerative drive5. Usage of highly energy efficient LED lightings6. Water fittings are WELS â€œVery Goodâ€\x9d and â€œExcellentâ€\x9d rated7. Low VOC and SGLS certified paints and adhesives8. Social communal green spaces for community integration'],Institutional,"['hospital/clinic', 'government/security']","['sustainable management', 'sustainable management', 'building energy performance', 'building energy performance', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'smart & healthy building', 'smart & healthy building']","['sustainable management', 'building energy performance', 'smart & healthy building', 'resource stewardship']"
CBFC8291-2E0A-40E2-9CA4-DE77B0B57535,HarbourFront Centre,Green Mark Platinum,FY11,110954.9,"1 Maritime Square, HarbourFront Centre, Singapore 099253",99253,4,Mapletree Investments Pte Ltd,,,,,,,Harbourfront Centre Pte Ltd,LJ Energy Pte Ltd,LJ Energy Pte Ltd,-,HarbourFront Centre is a 13 storey building consisting of 3 floors of shopping from 1st to 3rd storey car park between 4th & 8th storey and offices between 9th & 13th storey. The Singapore Cruise Centre is located at the southern side of 1st & 2nd storey of the building.,"['Estimated energy savings: 7 032 000 kWh/yr; Estimated water savings: 11 000 m3/yr', 'Efficiency of air-conditioning improved from 1.27 kW/RT to 0.65 kW/RT after retrofitting resulting in over 30% reduction of energy consumption for the landlord', 'Upgrading of cooling tower system improves water efficiency resulting in a reduction of over 11 000 m3 of water each year', 'Automatic temperature set-back controls for AHUs to regulate and avoid overcooling indoor space temperature when outdoor ambient temperature is low', 'Naturally ventilated carpark with T5 lamps. Perimeter lamps are controlled by photo sensors. T5 lamps for all staircases and retail cove lighting', 'Green lease for new and future retail and office tenants']",Others,['office/commercial'],"['resource stewardship', 'sustainable management', 'building energy performance', 'building energy performance', 'smart & healthy building', 'sustainable management', 'sustainable management']","['resource stewardship', 'sustainable management', 'building energy performance', 'smart & healthy building']"
CC60ABBC-7B64-48C4-9D50-CA958CC54A2E,Giant Supermarket Loyang Point,Green Mark Gold,FY17,2213,"Blk 259 Pasir Ris St 21, #01-01 Loyang Point, Singapore 510259",510259,18,Cold Storage Singapore (1983) Pte. Ltd.,,,,,,,VSD Engineering Enterprises Pte. Ltd.,BuildCool Engrg Services Pte. Ltd.,Prolific Pte. Ltd.,-,-,['Energy Efficient refrigeration system fitted with variable speed drives (VSD) for compressors electronic expansion valves (EEV) and electronically commutated (EC) fans. More than 75% refrigerated cabinets fitted with doors. 2. 100% use of energy efficient LED lightings in retail space and remote refrigerated display cabinets. 3. Energy Management System to monitor major energy consumption and drive Energy Efficiency Index (EEI) target'],Retail,['office/commercial'],"['sustainable management', 'sustainable management', 'building energy performance', 'building energy performance', 'building energy performance', 'resource stewardship', 'smart & healthy building']","['sustainable management', 'building energy performance', 'smart & healthy building', 'resource stewardship']"
CC6A9991-7D45-46C0-9262-42FF3DF2070F,Capital Square (2nd Re-certification),Green Mark Gold Plus,FY16,36196.26,"23 Church Street, Capital Square, Singapore 049481",49481,1,Capital Square Pte Ltd,,,,,,,Comfort Management Pte Ltd,CBRE Pte Ltd,Comfort Management Pte Ltd,-,Capital Square is 23 Church Street in the Central Business District of Singapore. The building is conveniently located near Raffles Place MRT. Majority of its tenants are in financial sectors supporting their global operation.The Gross Floor Area of this development is 36 196.26 m2. The building is a 16-storey office tower block with 7 levels of car park.The building consists of a centralized chilled water air-conditioning system and a Building Automation System (BAS) to monitor its air-conditioning and mechanical ventilation system as well as other M&E systems.,['Replacement of existing chillers with high efficiency chillers chiller plant efficiency of 0.68 kW/RT2. 45% improvement in lighting power budget including tenants3. Demand ventilation using CO sensors for car park4. PUB Water Efficient Building Certificate5. Extensive greenery and use of compost recycled from horticulture waste'],Commercial,['office/commercial'],"['sustainable management', 'sustainable management', 'building energy performance', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'smart & healthy building']","['sustainable management', 'building energy performance', 'smart & healthy building', 'resource stewardship']"
CC7C969F-C27C-4CA8-A08C-C894E29785FB,FairPrice Supermarket at Bukit Batok Home Team,Green Mark Gold,FY16,805.48,"HomeTeamNS Clubhouse, 2 Bukit Batok West Avenue 7, #01-10, S(659003)",659003,23,NTUC FairPrice Co-operative Ltd,,,CCA & Partners Pte Ltd / Victor Engineering & Trading Pte Ltd,,,,TempCool Engineering (S) Pte Ltd,-,-,-,-,['Energy efficient LED lighting installed to minimize lighting energy consumption. Auto zonal lighting controls and occupancy sensors to conserve energy.2. Energy efficient refrigeration system using electronically commutated (EC) fans for condensers transducers and energy savings system.3. Sinks and basins are fitted with water-efficient taps to minimize water usage'],Retail,['office/commercial'],"['resource stewardship', 'resource stewardship', 'resource stewardship', 'smart & healthy building']","['resource stewardship', 'smart & healthy building']"
CD4D4DA3-46C3-492A-A1CE-C118B6926F6E,Alcon Singapore Manufacturing - ASM01,Green Mark Gold,FY11,32290,"19 Tuas South Ave 14, Singapore 637313",637313,22,Alcon Singapore Manufacturing Pte Ltd,Jacobs Engineering Singapore Pte Ltd,Jacobs Engineering Singapore Pte Ltd,Jacobs Engineering Singapore Pte Ltd,Nature Landscapes Pte Ltd,,Bovis Lend Lease Pharmaceutical Pte Ltd,Bovis Lend Lease Pharmaceutical Pte Ltd,-,Engineers 9000 Pte Ltd,-,Prosposed Erection of A Single User Pharmaceutical Manufacturing Plant With Ancillary Facilities on LOT 4152C Mukim 7 at Tuas South Avenue 14/5.,"['Estimated energy savings: 1 811 488 kWh/yr; Estimated water savings: 30 266 m3/yr; ETTV: 29.40 W/m2', 'Efficient air-conditioning system', 'Use of environmentally friendly products', 'Use of non-potable or recycled water']",Industrial,['industrial'],"['building energy performance', 'resource stewardship', 'sustainable management', 'smart & healthy building']","['building energy performance', 'sustainable management', 'smart & healthy building', 'resource stewardship']"
CD6DBE4C-815D-4BA6-A655-4C09DA0EB892,DBS Asia Hub,Green Mark Platinum,FY14,38774,"2 Changi Business Park Crescent, Singapore 486029",486029,16,DBS Bank Ltd,,,,,,,Jones Lang LaSalle,-,Aurecon Singapore Pte Ltd,-,DBS Asia hub is strategically located at Changi Business Park. The building is within walking distance to the Singapore Expo and Expo MRT station. The building consists of a 9-storey business park facility with a basement car park and has a total gross floor area of 38 774 m2.,"['Building envelope designed with double glazed low emission glass achieving an ETTV of 40.75 W/m2', 'Selection of high efficiency air distribution system that achieves 41 % savings over baseline requirements', 'Lighting power budget achieves 27% savings over baseline requirements', 'Selection of water efficient fittings that achieve >29% savings over baseline requirements', 'Comprehensive energy and water efficiency improvement programs target measurable savings on a yearly basis', 'Comprehensive IAQ and waste management programs', 'Use of lighting sensors for all toilets and LED lights for basement car park']",Commercial,['office/commercial'],"['building energy performance', 'building energy performance', 'resource stewardship', 'sustainable management', 'resource stewardship', 'smart & healthy building', 'smart & healthy building']","['building energy performance', 'sustainable management', 'smart & healthy building', 'resource stewardship']"
CD772C28-E9B7-456A-83DD-753A55843FD4,Centre for Liveable Cities,Green Mark Gold,FY17,1385.8,"45 Maxwell Road, #07-01 The URA Centre, Singapore 069118",69118,1,"Centre for Liveable Cities, Singapore",,,,,,SLA Design Consultants Pte Ltd,SLA Design Consultants Pte Ltd,-,Earth-In-Mind Pte Ltd,-,Set up in 2008 by the Ministry of National Development and the Ministry of the Environment and Water Resources the Centre for Liveable Cities (CLC) has as its mission â€œto distil create and share knowledge on liveable and sustainable citiesâ€. CLCâ€™s work spans four main areas â€“ Research Capability Development Knowledge Platforms and Advisory. It is located at #07-01 The URA Centre with a total gross floor area of 1 385.8 sqm.,['Use of energy efficient office equipment 2. Use of SGBC/SGLS certified products during operations 3. Provision of extensive greenery within office area'],Commercial,"['educational/research', 'government/security']","['sustainable management', 'sustainable management', 'building energy performance']","['sustainable management', 'building energy performance']"
cd7b335d-0b6f-4b33-946c-b53dcbae35fd,30 MARSILING INDUSTRIAL ESTATE ROAD 8,Green Mark Certified,FY21,20237.99,30 MARSILING INDUSTRIAL ESTATE ROAD 8,739193,25,ESR Property Management (S) Pte Ltd (As Property Manager of ESR-REIT),,,AZURI ENGINEERS PTE LTD,,,,,-,-,-,EXISTING 6-STOREY SINGLE-USER GENERAL INDUSTRIAL DEVELOPMENT ON LOT02364A MK13 AT 30 MARSILING INDUSTRIAL ESTATE ROAD 8,"['Estimated energy savings: 17468.17 kWh/yr', 'Use of motion sensor for toilet and staircase', 'Optimization of chiller plant equipment and permanent measurement and verification instrumentation for the monitoring of chilled-water plant efficiency and heat balancing']",Commercial,['industrial'],"['smart & healthy building', 'smart & healthy building']",['smart & healthy building']
cd95d380-aa31-4646-9691-a850ab0b8552,Premier Centre at Holland Village,Green Mark Gold Plus,FY21,321,20 Lorong Mambong,277679,10,OCBC Bank,Arbassociates,,Tritont Consulting LLP,,,Comm Interior Pte Ltd,OCBC Property Services Pte Ltd,Faithful + Gould Pte Ltd,-,-,"OCBC Holland Village Branch is located within a conservation shophouse in Holland Village. It has a nett lettable area of 321sqm which consists of a banking area at L1, premier banking area at L2,back offices and an open roof area, A full renovation was completed in November 2017","['Chiller plant system efficiency of 0.577 kW/RT', 'The building is 100% LEDs lighted', 'Photovoltaic (PV) system on-site at 97 kWp', 'Energy efficient air distribution system, 45% more efficient than best in class technologies', 'Smart lighting system']",Retail,['office/commercial'],"['smart & healthy building', 'building energy performance', 'building energy performance', 'building energy performance', 'smart & healthy building']","['building energy performance', 'smart & healthy building']"
CE6604E9-F331-4B4F-BC2D-DB3AAB8CDEBE,JCube,Green Mark Platinum,FY11,29433.12,"2 Jurong East Central 1, Singapore 609731",609731,22,CapitaMall Trust,RSP Architects Planners & Engineers Pte Ltd,RSP Architects Planners & Engineers Pte Ltd,Squire Mech Pte Ltd,DLQ Design Pte Ltd,,Wee Hur Construction Pte Ltd,Capitaland Retail Project Management Pte Ltd,-,Aurecon (Singapore) Pte Ltd,-,Redevelopment of Jurong Entertainment Centre comprising a 5-Storey Shopping Development with 3 Basement Levels on lot 5796L MK 05 Jurong Street 13.,"['Estimated energy savings: 8 793 984 kWh/yr; Estimated water savigns: 3 419 m3/yr; ETTV: 38.06W/m2', 'Air-conditioning system with an efficiency of 0.66 kW/ton', 'Permanent measurement and verification instrumentation for the monitoring of chilled-water plant efficiency', 'Use of energy efficient lighting implementation of green lease for tenants and provision of education corners', 'Photovoltaic panels on rooftop with system capacity of about 50 kWp to harvest solar energy for production of electricity', 'Rainwater harvesting system for landscape irrigation', 'Recycling of waste heat and AHU condensates', 'Green demolition']",Retail,"['recreational/culture', 'office/commercial', 'mixed']","['building energy performance', 'smart & healthy building', 'sustainable management', 'sustainable management', 'building energy performance', 'building energy performance', 'building energy performance', 'building energy performance', 'sustainable management', 'sustainable management', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'sustainable management', 'sustainable management']","['building energy performance', 'sustainable management', 'smart & healthy building', 'resource stewardship']"
D0CCCE9A-3BB0-407A-938D-D41DEF38218A,Singapore Saizeriya Pte Ltd,Green Mark Certified,FY17,400,180 Kitchener Road #B2-55/56 City Square Mall Singapore 208539,208539,8,Singapore Saizeriya Pte Ltd,,,,,,,,-,-,-,Use: Restaurant Size: 400m2 Storey: 1 Location:City Square Mall Founded in 1967 Singapore Saizeriya offers quality food Use: Restaurant Size: 400m2 Storey: 1 Location:City Square Mall Founded in 1967 Singapore Saizeriya offers quality food in everyday meal at affordable prices.,['Use of energy-efficient LED lights 2. Adopting Water Efficiency Improvement Plan 3. Adopting safe food thawing practices'],Retail,['office/commercial'],['smart & healthy building'],['smart & healthy building']
D0D5D80E-9A99-45C5-8931-4A599BD4CC6A,Serangoon Secondary School,Green Mark Gold,FY17,19745,"11, Upper Serangoon View, Singapore 534237",534237,19,Mr Jaswant Singh (Principal),,,,,,,Ms Mastura Binte Mahadi (Guthrie),-,Divyesh Karnavat (BCA Back to School Program),-,Serangoon Secondary School is located at Upper Serangoon View Singapore 534237 with GFA of 19 745 m2. It comprises a total of 8 blocks ranges from 2 to 4 storeys high.,['A schedule for air-conditioning is formulated to reduce unnecessary usage of AC system. 2. LAN Roomsâ€™ temperature is set at the optimal temperature of 24 Â°C . 3. The school is built with minimal west and east facing facades and adequate provision of effective sun shading devices on the aforementioned facades to minimize heat gain within the building'],Institutional,['educational/research'],['building energy performance'],['building energy performance']
D0F9900B-7168-483B-864F-54B5FA0806E1,Loyang Point,Green Mark Gold,FY17,16480.86,"258 & 259 Pasir Ris Street 21, Loyang Point, Singapore 510258",510258,17,Housing & Development Board,ONG&ONG Pte Ltd,Rankine & Hill (Singapore) Pte Ltd,Rankine & Hill (Singapore) Pte Ltd,,,H P Construction & Engineering Pte Ltd,,-,-,-,PROPOSED ADDITIONS & ALTERATIONS TO EXISTING 5-STOREY SHOPPING CENTRE ( LOYANG POINT SHOPPING CENTRE ) AND ERECTION OF NEW 3-STOREY SHOPPING BLOCK,['Chiller plant system with efficiency of 0.65kw/ton.2. Low E Laminated Glass.3. Use of energy efficient lighting'],Commercial,['office/commercial'],"['sustainable management', 'building energy performance']","['sustainable management', 'building energy performance']"
610F4848-464A-4D9A-8B49-FBF806E8438E,Resorts World Sentosa - Maritime Experiential Museum,Green Mark Platinum,FY16,8351.37,"Maritime Experiential Museum, 8 Sentosa Gateway, Singapore 098269",98269,4,Resorts World at Sentosa Pte Ltd,DP Architects Pte Ltd,AECOM Singapore Pte Ltd,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,Light Cibles Pte Ltd,,Sunray Woodcraft Construction Pte Ltd,G-Energy Global Pte Ltd,-,-,-,The Maritime Experiential Museum (8 351.37 m2) located within Resorts World Sentosa is the only museum in Singapore where visitors can find out more about the maritime history in Singapore. It consists of one ground floor and one basement.,"['Low ETTV of 39.86 W/m2 with extensive use of double glazed low-emissivity glass2. Use of energy efficient fixtures such as LED and T5 fluorescent lighting for the museum and back of house areas3. Sanitary fittings are mostly rated WELS ""Excellent""4. Extensive use of daylighting in the building5. Pilot installation of an electric car charging station in Resorts World Sentosa6. Creative use of products with recycled content: e.g. boat exhibit7. Good ""green"" management in place to recycle materials such as used lamps and cooking oil']",Institutional,['recreational/culture'],"['sustainable management', 'sustainable management', 'sustainable management', 'sustainable management', 'building energy performance', 'building energy performance', 'resource stewardship', 'smart & healthy building']","['sustainable management', 'building energy performance', 'smart & healthy building', 'resource stewardship']"
3BC5EF8B-E4D1-4013-A7CE-FEF00CF3962C,SCM Lodge @ Tuas,Green Mark Gold,FY14,50634,"90-98 Tuas South Boulevard, Singapore 637052 - 637056",637052,22,Jurong Shipyard Pte Ltd,Sembcorp Architects & Engineers Pte Ltd,Sembcorp Architects & Engineers Pte Ltd,Sembcorp Architects & Engineers Pte Ltd,Chen Wa Landscape Pte Ltd,,Precise Development Pte Ltd,Building System & Diagnostics Pte Ltd,-,-,-,Tuas Dormitory is located at Tuas New Shipyard and comprises 5 blocks with 7 stories each. Blocks 1 to 3 are Workers’ Dormitory Block 4 is Annex Block and Block 5 is Engineers’ Dormitory. GFA of 50 649.663 sqm.,"['Energy-efficient split-unit air-conditioning systems', 'Use of energy-efficient lighting like T5 and LED', 'Almost 100% use of water fittings that are WELS 3 ticks rated']",Commercial,['dormitory'],"['smart & healthy building', 'resource stewardship', 'resource stewardship']","['resource stewardship', 'smart & healthy building']"
